,FORMULA,stabilityVec,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
71,Al0.9 Ar0.1,0.0,Al0.9 Ar0.1,13.0,18.0,5.0,13.500000000000002,0.9000000000000015,13.0,73.0,100.0,27.0,75.7,4.860000000000003,73.0,26.9815386,39.948,12.9664614,28.278184740000004,2.3339630520000028,26.9815386,83.8,933.47,849.6700000000001,848.503,152.94060000000002,933.47,13.0,18.0,5.0,13.500000000000002,0.9000000000000015,13.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,121.0,15.0,119.5,2.7,121.0,,,,,,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,1.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,3.5,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.5,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.5,0.9,5.0,16.48,28.54,12.059999999999999,17.686,2.1708,16.48,0.0,9.26,9.26,0.926,1.6668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.8 Ar0.2,0.0,Al0.8 Ar0.2,13.0,18.0,5.0,14.0,1.6,13.0,73.0,100.0,27.0,78.4,8.640000000000004,73.0,26.9815386,39.948,12.9664614,29.57483088,4.149267648,26.9815386,83.8,933.47,849.6700000000001,763.5360000000001,271.8944,933.47,13.0,18.0,5.0,14.0,1.6,13.0,3.0,3.0,0.0,3.0000000000000004,4.440892098500626e-16,3.0,106.0,121.0,15.0,118.00000000000001,4.799999999999992,121.0,,,,,,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,2.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.0,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.6,5.0,16.48,28.54,12.059999999999999,18.892000000000003,3.8592000000000013,16.48,0.0,9.26,9.26,1.852,2.9632000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.7 Ar0.3,0.0,Al0.7 Ar0.3,13.0,18.0,5.0,14.5,2.0999999999999996,13.0,73.0,100.0,27.0,81.1,11.339999999999996,73.0,26.9815386,39.948,12.9664614,30.87147702,5.4459137879999995,26.9815386,83.8,933.47,849.6700000000001,678.569,356.8614,933.47,13.0,18.0,5.0,14.5,2.0999999999999996,13.0,3.0,3.0,0.0,2.9999999999999996,4.440892098500626e-16,3.0,106.0,121.0,15.0,116.49999999999999,6.300000000000005,121.0,,,,,,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,2.5,2.0999999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.5,2.0999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5,2.0999999999999996,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5,2.0999999999999996,5.0,16.48,28.54,12.059999999999999,20.098,5.065199999999999,16.48,0.0,9.26,9.26,2.778,3.8891999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.6 Ar0.4,0.0,Al0.6 Ar0.4,13.0,18.0,5.0,15.0,2.4000000000000004,13.0,73.0,100.0,27.0,83.8,12.959999999999999,73.0,26.9815386,39.948,12.9664614,32.16812316,6.223901472,26.9815386,83.8,933.47,849.6700000000001,593.602,407.84159999999997,933.47,13.0,18.0,5.0,15.0,2.4000000000000004,13.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,121.0,15.0,115.0,7.199999999999999,121.0,,,,,,1.61,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,3.0000000000000004,2.4000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.4000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4000000000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4000000000000004,5.0,16.48,28.54,12.059999999999999,21.304000000000002,5.7888,16.48,0.0,9.26,9.26,3.704,4.4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.5 Ar0.5,0.0,Al0.5 Ar0.5,13.0,18.0,5.0,15.5,2.5,13.0,73.0,100.0,27.0,86.5,13.5,73.0,26.9815386,39.948,12.9664614,33.4647693,6.4832307,26.9815386,83.8,933.47,849.6700000000001,508.635,424.83500000000004,83.8,13.0,18.0,5.0,15.5,2.5,13.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,121.0,15.0,113.5,7.5,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,3.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,16.48,28.54,12.059999999999999,22.509999999999998,6.029999999999999,16.48,0.0,9.26,9.26,4.63,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.4 Ar0.6,0.0,Al0.4 Ar0.6,13.0,18.0,5.0,16.0,2.4000000000000004,18.0,73.0,100.0,27.0,89.2,12.959999999999999,100.0,26.9815386,39.948,12.9664614,34.76141544,6.223901472,39.948,83.8,933.47,849.6700000000001,423.668,407.84159999999997,83.8,13.0,18.0,5.0,16.0,2.4000000000000004,18.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,121.0,15.0,112.0,7.199999999999999,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,3.9999999999999996,2.4000000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,2.4000000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4000000000000004,0.0,16.48,28.54,12.059999999999999,23.716,5.788799999999999,28.54,0.0,9.26,9.26,5.556,4.4448,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.3 Ar0.7,0.0,Al0.3 Ar0.7,13.0,18.0,5.0,16.5,2.0999999999999996,18.0,73.0,100.0,27.0,91.9,11.339999999999996,100.0,26.9815386,39.948,12.9664614,36.05806158,5.4459137879999995,39.948,83.8,933.47,849.6700000000001,338.701,356.8614,83.8,13.0,18.0,5.0,16.5,2.0999999999999996,18.0,3.0,3.0,0.0,2.9999999999999996,4.440892098500626e-16,3.0,106.0,121.0,15.0,110.49999999999999,6.299999999999994,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,4.499999999999999,2.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.5,2.0999999999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.5,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.5,2.0999999999999996,0.0,16.48,28.54,12.059999999999999,24.921999999999997,5.065200000000001,28.54,0.0,9.26,9.26,6.481999999999999,3.8891999999999998,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.2 Ar0.8,0.0,Al0.2 Ar0.8,13.0,18.0,5.0,17.0,1.6,18.0,73.0,100.0,27.0,94.6,8.640000000000004,100.0,26.9815386,39.948,12.9664614,37.35470772,4.149267648,39.948,83.8,933.47,849.6700000000001,253.73400000000004,271.8944,83.8,13.0,18.0,5.0,17.0,1.6,18.0,3.0,3.0,0.0,3.0000000000000004,4.440892098500626e-16,3.0,106.0,121.0,15.0,109.00000000000001,4.800000000000009,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,5.000000000000001,1.5999999999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,16.48,28.54,12.059999999999999,26.128,3.8591999999999995,28.54,0.0,9.26,9.26,7.408,2.9631999999999996,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Al0.1 Ar0.9,0.0,Al0.1 Ar0.9,13.0,18.0,5.0,17.5,0.9,18.0,73.0,100.0,27.0,97.3,4.860000000000003,100.0,26.9815386,39.948,12.9664614,38.65135386,2.333963052,39.948,83.8,933.47,849.6700000000001,168.767,152.9406,83.8,13.0,18.0,5.0,17.5,0.9,18.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,121.0,15.0,107.5,2.7,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,5.5,0.9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.5,0.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.5,0.9,0.0,16.48,28.54,12.059999999999999,27.334,2.1708,28.54,0.0,9.26,9.26,8.334,1.6668000000000003,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
71,Ar1,1.0,Ar1,18.0,18.0,0.0,18.0,0.0,18.0,100.0,100.0,0.0,100.0,0.0,100.0,39.948,39.948,0.0,39.948,0.0,39.948,83.8,83.8,0.0,83.8,0.0,83.8,18.0,18.0,0.0,18.0,0.0,18.0,3.0,3.0,0.0,3.0,0.0,3.0,106.0,106.0,0.0,106.0,0.0,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,28.54,0.0,28.54,0.0,28.54,9.26,9.26,0.0,9.26,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.9 Ac0.1,0.0,Ar0.9 Ac0.1,18.0,89.0,71.0,25.1,12.780000000000001,18.0,14.0,100.0,86.0,91.4,15.479999999999997,100.0,39.948,227.0,187.052,58.653200000000005,33.66936000000001,39.948,83.8,1323.0,1239.2,207.72000000000003,223.05600000000004,83.8,3.0,18.0,15.0,16.5,2.7,18.0,3.0,7.0,4.0,3.4000000000000004,0.7200000000000003,3.0,106.0,215.0,109.0,116.9,19.620000000000005,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.5,0.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.9,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.9,1.62,0.0,28.54,44.5125,15.972500000000004,30.13725,2.8750500000000025,28.54,0.0,9.26,9.26,8.334,1.6668000000000003,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.8 Ac0.2,0.0,Ar0.8 Ac0.2,18.0,89.0,71.0,32.2,22.720000000000002,18.0,14.0,100.0,86.0,82.8,27.520000000000003,100.0,39.948,227.0,187.052,77.3584,59.85664,39.948,83.8,1323.0,1239.2,331.64000000000004,396.54400000000004,83.8,3.0,18.0,15.0,15.0,4.800000000000001,18.0,3.0,7.0,4.0,3.8000000000000007,1.2800000000000005,3.0,106.0,215.0,109.0,127.80000000000001,34.88000000000001,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,4.800000000000001,1.9199999999999997,6.0,0.0,1.0,1.0,0.2,0.32000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,7.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.8800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.8800000000000003,0.0,28.54,44.5125,15.972500000000004,31.734500000000004,5.111200000000004,28.54,0.0,9.26,9.26,7.408,2.9631999999999996,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.7 Ac0.3,0.0,Ar0.7 Ac0.3,18.0,89.0,71.0,39.3,29.819999999999997,18.0,14.0,100.0,86.0,74.2,36.11999999999999,100.0,39.948,227.0,187.052,96.0636,78.56183999999999,39.948,83.8,1323.0,1239.2,455.55999999999995,520.4639999999999,83.8,3.0,18.0,15.0,13.5,6.3,18.0,3.0,7.0,4.0,4.199999999999999,1.6799999999999997,3.0,106.0,215.0,109.0,138.7,45.779999999999994,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,4.199999999999999,2.5200000000000005,6.0,0.0,1.0,1.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.5,2.0999999999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.6999999999999997,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.6999999999999997,3.78,0.0,28.54,44.5125,15.972500000000004,33.33175,6.708450000000001,28.54,0.0,9.26,9.26,6.481999999999999,3.8891999999999998,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.6 Ac0.4,0.0,Ar0.6 Ac0.4,18.0,89.0,71.0,46.4,34.08,18.0,14.0,100.0,86.0,65.6,41.28,100.0,39.948,227.0,187.052,114.76880000000001,89.78496000000001,39.948,83.8,1323.0,1239.2,579.48,594.816,83.8,3.0,18.0,15.0,12.0,7.199999999999999,18.0,3.0,7.0,4.0,4.6,1.92,3.0,106.0,215.0,109.0,149.6,52.32,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,3.5999999999999996,2.88,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,2.4000000000000004,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.6,4.32,0.0,28.54,44.5125,15.972500000000004,34.929,7.666800000000002,28.54,0.0,9.26,9.26,5.556,4.4448,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.5 Ac0.5,0.0,Ar0.5 Ac0.5,18.0,89.0,71.0,53.5,35.5,18.0,14.0,100.0,86.0,57.0,43.0,14.0,39.948,227.0,187.052,133.474,93.526,39.948,83.8,1323.0,1239.2,703.4,619.6,83.8,3.0,18.0,15.0,10.5,7.5,3.0,3.0,7.0,4.0,5.0,2.0,3.0,106.0,215.0,109.0,160.5,54.5,106.0,,,,,,,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,28.54,44.5125,15.972500000000004,36.526250000000005,7.986250000000002,28.54,0.0,9.26,9.26,4.63,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.4 Ac0.6,0.0,Ar0.4 Ac0.6,18.0,89.0,71.0,60.6,34.08,89.0,14.0,100.0,86.0,48.4,41.28,14.0,39.948,227.0,187.052,152.17919999999998,89.78496000000001,227.0,83.8,1323.0,1239.2,827.3199999999999,594.816,1323.0,3.0,18.0,15.0,9.0,7.199999999999999,3.0,3.0,7.0,4.0,5.4,1.92,7.0,106.0,215.0,109.0,171.4,52.32,215.0,,,,,,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,2.4000000000000004,2.88,0.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.0,2.4000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.3999999999999995,4.32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.3999999999999995,4.32,9.0,28.54,44.5125,15.972500000000004,38.1235,7.666800000000002,44.5125,0.0,9.26,9.26,3.704,4.4448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.3 Ac0.7,0.0,Ar0.3 Ac0.7,18.0,89.0,71.0,67.7,29.819999999999997,89.0,14.0,100.0,86.0,39.8,36.11999999999999,14.0,39.948,227.0,187.052,170.88439999999997,78.56184,227.0,83.8,1323.0,1239.2,951.2399999999999,520.464,1323.0,3.0,18.0,15.0,7.499999999999999,6.299999999999999,3.0,3.0,7.0,4.0,5.799999999999999,1.6800000000000004,7.0,106.0,215.0,109.0,182.3,45.779999999999994,215.0,,,,,,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,1.7999999999999998,2.5199999999999996,0.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.5,2.0999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.3,3.78,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.3,3.78,9.0,28.54,44.5125,15.972500000000004,39.72075,6.708450000000001,44.5125,0.0,9.26,9.26,2.778,3.8891999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.2 Ac0.8,0.0,Ar0.2 Ac0.8,18.0,89.0,71.0,74.8,22.720000000000002,89.0,14.0,100.0,86.0,31.200000000000003,27.520000000000003,14.0,39.948,227.0,187.052,189.58960000000002,59.856639999999985,227.0,83.8,1323.0,1239.2,1075.16,396.544,1323.0,3.0,18.0,15.0,6.0,4.800000000000001,3.0,3.0,7.0,4.0,6.200000000000001,1.2799999999999994,7.0,106.0,215.0,109.0,193.2,34.88000000000001,215.0,,,,,,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,1.2000000000000002,1.9200000000000002,0.0,0.0,1.0,1.0,0.8,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.0,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.2,2.88,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.2,2.88,9.0,28.54,44.5125,15.972500000000004,41.318000000000005,5.1112,44.5125,0.0,9.26,9.26,1.852,2.9632000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
91,Ar0.1 Ac0.9,0.0,Ar0.1 Ac0.9,18.0,89.0,71.0,81.9,12.779999999999996,89.0,14.0,100.0,86.0,22.6,15.480000000000002,14.0,39.948,227.0,187.052,208.2948,33.66936,227.0,83.8,1323.0,1239.2,1199.0800000000002,223.05599999999987,1323.0,3.0,18.0,15.0,4.5,2.7,3.0,3.0,7.0,4.0,6.6,0.7200000000000003,7.0,106.0,215.0,109.0,204.1,19.620000000000005,215.0,,,,,,1.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,6.0,6.0,0.6000000000000001,1.08,0.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,3.5,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.1,1.6200000000000006,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.1,1.6200000000000006,9.0,28.54,44.5125,15.972500000000004,42.91525,2.8750500000000025,44.5125,0.0,9.26,9.26,0.926,1.6668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
92,Ar0.9 Ag0.1,0.0,Ar0.9 Ag0.1,18.0,47.0,29.0,20.9,5.219999999999999,18.0,65.0,100.0,35.0,96.5,6.300000000000001,100.0,39.948,107.8682,67.9202,46.74002,12.225636000000002,39.948,83.8,1234.93,1151.13,198.913,207.20340000000002,83.8,11.0,18.0,7.0,17.3,1.2599999999999993,18.0,3.0,5.0,2.0,3.2,0.36000000000000015,3.0,106.0,145.0,39.0,109.9,7.020000000000005,106.0,,,,,,,1.0,2.0,1.0,1.9000000000000001,0.1799999999999999,2.0,0.0,6.0,6.0,5.4,1.0799999999999996,6.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,3.0,8.3,0.5400000000000006,8.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,16.33,28.54,12.21,27.319,2.1978000000000004,28.54,0.0,9.26,9.26,8.334,1.6668000000000003,9.26,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0
